id,label,properties
158,command,"{""﻿commandment_number"": ""158"", ""commandment_concept"": ""Do not have homosexual sexual relations with your father "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 18:7"", ""scripture_english"": ""'You shall not uncover the nakedness of your father, that is, the nakedness of your mother. She is your mother; you are not to uncover her nakedness."", ""scripture_hebrew"": ""  עֶרְוַת אָבִיךָ וְעֶרְוַת אִמְּךָ לֹא תְגַלֵּה אִמְּךָ הִוא לֹא תְגַלֶּה עֶרְוָתָהּ׃ ס ‬"", ""scripture_greek"": ""ἀσχημοσύνην πατρός σου καὶ ἀσχημοσύνην μητρός σου οὐκ ἀποκαλύψεις μήτηρ γάρ σού ἐστιν καὶ οὐκ ἀποκαλύψεις τὴν ἀσχημοσύνην αὐτῆς"", ""scripture_parashah"": ""Acharei Mot"", ""sefer_hachinuch_number"": ""189"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Forbidden Sexual Relationships""}"
159,command,"{""﻿commandment_number"": ""159"", ""commandment_concept"": ""Do not have homosexual sexual relations with your father's brother "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 18:14"", ""scripture_english"": ""'You shall not uncover the nakedness of your father's brother; you shall not approach his wife, she is your aunt."", ""scripture_hebrew"": ""  עֶרְוַת אֲחִי־אָבִיךָ לֹא תְגַלֵּה אֶל־אִשְׁתּוֹ לֹא תִקְרָב דֹּדָתְךָ הִוא׃ ס ‬"", ""scripture_greek"": ""ἀσχημοσύνην ἀδελφοῦ τοῦ πατρός σου οὐκ ἀποκαλύψεις καὶ πρὸς τὴν γυναῖκα αὐτοῦ οὐκ εἰσελεύσῃ συγγενὴς γάρ σού ἐστιν"", ""scripture_parashah"": ""Acharei Mot"", ""sefer_hachinuch_number"": ""199"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Forbidden Sexual Relationships""}"
160,command,"{""﻿commandment_number"": ""160"", ""commandment_concept"": ""Do not have sexual relations with someone else's wife "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 18:20"", ""scripture_english"": ""'You shall not have intercourse with your neighbor's wife, to be defiled with her."", ""scripture_hebrew"": ""כ וְאֶל-אֵשֶׁת, עֲמִיתְךָ--לֹא-תִתֵּן שְׁכָבְתְּךָ, לְזָרַע: לְטָמְאָה-בָהּ."", ""scripture_greek"": ""20 καὶ πρὸς τὴν γυναῖκα τοῦ πλησίον σου οὐ δώσεις κοίτην σπέρματός σου ἐκμιανθῆναι πρὸς αὐτήν.  "", ""scripture_parashah"": ""Acharei Mot"", ""sefer_hachinuch_number"": """", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Forbidden Sexual Relationships""}"
161,command,"{""﻿commandment_number"": ""161"", ""commandment_concept"": ""Do not have sexual relations with a menstrually impure woman "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 18:19"", ""scripture_english"": ""'Also you shall not approach a woman to uncover her nakedness during her menstrual impurity."", ""scripture_hebrew"": ""יט וְאֶל-אִשָּׁה, בְּנִדַּת טֻמְאָתָהּ--לֹא תִקְרַב, לְגַלּוֹת עֶרְוָתָהּ."", ""scripture_greek"": ""19 Καὶ πρὸς γυναῖκα ἐν χωρισμῷ ἀκαθαρσίας αὐτῆς οὐ προσελεύσῃ ἀποκαλύψαι τὴν ἀσχημοσύνην αὐτῆς.  "", ""scripture_parashah"": ""Acharei Mot"", ""sefer_hachinuch_number"": ""207"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Forbidden Sexual Relationships""}"
162,command,"{""﻿commandment_number"": ""162"", ""commandment_concept"": ""Do not marry those who are not members of the Covenant"", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 7:3"", ""scripture_english"": ""\""Furthermore, you shall not intermarry with them; you shall not give your daughters to their sons, nor shall you take their daughters for your sons."", ""scripture_hebrew"": ""ג וְלֹא תִתְחַתֵּן, בָּם: בִּתְּךָ לֹא-תִתֵּן לִבְנוֹ, וּבִתּוֹ לֹא-תִקַּח לִבְנֶךָ."", ""scripture_greek"": ""3 οὐδὲ μὴ γαμβρεύσητε πρὸς αὐτούς· τὴν θυγατέρα σου οὐ δώσεις τῷ υἱῷ αὐτοῦ καὶ τὴν θυγατέρα αὐτοῦ οὐ λήμψῃ τῷ υἱῷ σου·  "", ""scripture_parashah"": ""Vaet Chanan"", ""sefer_hachinuch_number"": ""427"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Marriage and Family""}"
163,command,"{""﻿commandment_number"": ""163"", ""commandment_concept"": ""Do not let Moabite and Ammonite males marry into the Covenant people "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:4"", ""scripture_english"": ""because they did not meet you with food and water on the way when you came out of Egypt, and because they hired against you Balaam the son of Beor from Pethor of Mesopotamia, to curse you."", ""scripture_hebrew"": ""ה עַל-דְּבַר אֲשֶׁר לֹא-קִדְּמוּ אֶתְכֶם, בַּלֶּחֶם וּבַמַּיִם, בַּדֶּרֶךְ, בְּצֵאתְכֶם מִמִּצְרָיִם; וַאֲשֶׁר שָׂכַר עָלֶיךָ אֶת-בִּלְעָם בֶּן-בְּעוֹר, מִפְּתוֹר אֲרַם נַהֲרַיִם--לְקַלְלֶךָּ."", ""scripture_greek"": ""(23:5) παρὰ τὸ μὴ συναντῆσαι αὐτοὺς ὑμῖν μετὰ ἄρτων καὶ ὕδατος ἐν τῇ ὁδῷ ἐκπορευομένων ὑμῶν ἐξ Αἰγύπτου, καὶ ὅτι ἐμισθώσαντο ἐπὶ σὲ τὸν Βαλααμ υἱὸν Βεωρ ἐκ τῆς Μεσοποταμίας καταράσασθαί σε·  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": ""561"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Marriage and Family""}"
164,command,"{""﻿commandment_number"": ""164"", ""commandment_concept"": ""Do not prevent a third-generation Egyptian convert from marrying into the Covenant people "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:7"", ""scripture_english"": ""\""You shall not detest an Edomite, for he is your brother; you shall not detest an Egyptian, because you were an alien in his land."", ""scripture_hebrew"": ""  לֹא־תְתַעֵב אֲדֹמִי כִּי אָחִיךָ הוּא ס לֹא־תְתַעֵב מִצְרִי כִּי־גֵר הָיִיתָ בְאַרְצוֹ׃ ‬"", ""scripture_greek"": ""23:8 οὐ βδελύξῃ ιδουμαῖον ὅτι ἀδελφός σού ἐστιν οὐ βδελύξῃ αἰγύπτιον ὅτι πάροικος ἐγένου ἐν τῇ γῇ αὐτοῦ"", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": ""564"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""War and Battles""}"
165,command,"{""﻿commandment_number"": ""165"", ""commandment_concept"": ""Do not refrain from marrying a third generation Edomite convert "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:7"", ""scripture_english"": ""\""You shall not detest an Edomite, for he is your brother; you shall not detest an Egyptian, because you were an alien in his land."", ""scripture_hebrew"": ""ח לֹא-תְתַעֵב אֲדֹמִי, כִּי אָחִיךָ הוּא; לֹא-תְתַעֵב מִצְרִי, כִּי-גֵר הָיִיתָ בְאַרְצוֹ."", ""scripture_greek"": ""(23:8) οὐ βδελύξῃ Ιδουμαῖον, ὅτι ἀδελφός σού ἐστιν· οὐ βδελύξῃ Αἰγύπτιον, ὅτι πάροικος ἐγένου ἐν τῇ γῇ αὐτοῦ·  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": ""563"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""War and Battles""}"
166,command,"{""﻿commandment_number"": ""166"", ""commandment_concept"": ""Do not let a child born due to an illegal relationship marry into the Covenant people "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:3"", ""scripture_english"": ""\""No Ammonite or Moabite shall enter the assembly of the LORD; none of their descendants, even to the tenth generation, shall ever enter the assembly of the LORD,"", ""scripture_hebrew"": ""ד לֹא-יָבֹא עַמּוֹנִי וּמוֹאָבִי, בִּקְהַל יְהוָה: גַּם דּוֹר עֲשִׂירִי, לֹא-יָבֹא לָהֶם בִּקְהַל יְהוָה עַד-עוֹלָם."", ""scripture_greek"": ""(23:4) οὐκ εἰσελεύσεται Αμμανίτης καὶ Μωαβίτης εἰς ἐκκλησίαν κυρίου· καὶ ἕως δεκάτης γενεᾶς οὐκ εἰσελεύσεται εἰς ἐκκλησίαν κυρίου καὶ ἕως εἰς τὸν αἰῶνα  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": ""560"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Marriage and Family""}"
167,command,"{""﻿commandment_number"": ""167"", ""commandment_concept"": ""Do not let a eunuch marry into the Covenant people "", ""commandment_polarity"": ""N"", ""reference_id"": ""DEU 23:1"", ""scripture_english"": ""\""No one who is emasculated or has his male organ cut off shall enter the assembly of the LORD."", ""scripture_hebrew"": ""ב לֹא-יָבֹא פְצוּעַ-דַּכָּא וּכְרוּת שָׁפְכָה, בִּקְהַל יְהוָה. {ס}"", ""scripture_greek"": ""(23:2) Οὐκ εἰσελεύσεται θλαδίας καὶ ἀποκεκομμένος εἰς ἐκκλησίαν κυρίου.  "", ""scripture_parashah"": ""Ki Tetze"", ""sefer_hachinuch_number"": ""559"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Marriage and Family""}"
168,command,"{""﻿commandment_number"": ""168"", ""commandment_concept"": ""Do not offer to G-d any castrated male animals "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 22:24"", ""scripture_english"": ""Also anything with its testicles bruised or crushed or torn or cut, you shall not offer to the LORD, or sacrifice in your land,"", ""scripture_hebrew"": ""כד וּמָעוּךְ וְכָתוּת וְנָתוּק וְכָרוּת, לֹא תַקְרִיבוּ לַיהוָה; וּבְאַרְצְכֶם, לֹא תַעֲשׂוּ."", ""scripture_greek"": ""24 θλαδίαν καὶ ἐκτεθλιμμένον καὶ ἐκτομίαν καὶ ἀπεσπασμένον, οὐ προσάξεις αὐτὰ τῷ κυρίῳ καὶ ἐπὶ τῆς γῆς ὑμῶν οὐ ποιήσετε.  "", ""scripture_parashah"": ""Emor"", ""sefer_hachinuch_number"": ""291"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Sacrifices and Offerings""}"
169,command,"{""﻿commandment_number"": ""169"", ""commandment_concept"": ""The high priest must not marry a widow "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 21:14"", ""scripture_english"": ""'A widow, or a divorced woman, or one who is profaned by harlotry, these he may not take; but rather he is to marry a virgin of his own people,"", ""scripture_hebrew"": ""יד אַלְמָנָה וּגְרוּשָׁה וַחֲלָלָה זֹנָה, אֶת-אֵלֶּה לֹא יִקָּח: כִּי אִם-בְּתוּלָה מֵעַמָּיו, יִקַּח אִשָּׁה."", ""scripture_greek"": ""14 χήραν δὲ καὶ ἐκβεβλημένην καὶ βεβηλωμένην καὶ πόρνην, ταύτας οὐ λήμψεται, ἀλλ᾿ ἢ παρθένον ἐκ τοῦ γένους αὐτοῦ λήμψεται γυναῖκα·  "", ""scripture_parashah"": ""Emor"", ""sefer_hachinuch_number"": ""273"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Levites & Priests""}"
170,command,"{""﻿commandment_number"": ""170"", ""commandment_concept"": ""The high priest must not have sexual relations with a widow even outside of marriage "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 21:15"", ""scripture_english"": ""so that he will not profane his offspring among his people; for I am the LORD who sanctifies him.'\"""", ""scripture_hebrew"": ""טו וְלֹא-יְחַלֵּל זַרְעוֹ, בְּעַמָּיו: כִּי אֲנִי יְהוָה, מְקַדְּשׁוֹ. {ס}"", ""scripture_greek"": ""15 καὶ οὐ βεβηλώσει τὸ σπέρμα αὐτοῦ ἐν τῷ λαῷ αὐτοῦ· ἐγὼ κύριος ὁ ἁγιάζων αὐτόν.  "", ""scripture_parashah"": ""Emor"", ""sefer_hachinuch_number"": ""274"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Levites & Priests""}"
171,command,"{""﻿commandment_number"": ""171"", ""commandment_concept"": ""The high priest must marry a virgin maiden "", ""commandment_polarity"": ""P"", ""reference_id"": ""LEV 21:13"", ""scripture_english"": ""'He shall take a wife in her virginity."", ""scripture_hebrew"": ""יג וְהוּא, אִשָּׁה בִבְתוּלֶיהָ יִקָּח."", ""scripture_greek"": ""13 οὗτος γυναῖκα παρθένον ἐκ τοῦ γένους αὐτοῦ λήμψεται·  "", ""scripture_parashah"": ""Emor"", ""sefer_hachinuch_number"": ""272"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Levites & Priests""}"
172,command,"{""﻿commandment_number"": ""172"", ""commandment_concept"": ""A priest must not marry a divorcee "", ""commandment_polarity"": ""N"", ""reference_id"": ""LEV 21:7"", ""scripture_english"": ""'They shall not take a woman who is profaned by harlotry, nor shall they take a woman divorced from her husband; for he is holy to his God."", ""scripture_hebrew"": ""ז אִשָּׁה זֹנָה וַחֲלָלָה לֹא יִקָּחוּ, וְאִשָּׁה גְּרוּשָׁה מֵאִישָׁהּ לֹא יִקָּחוּ: כִּי-קָדֹשׁ הוּא, לֵאלֹהָיו."", ""scripture_greek"": ""7 γυναῖκα πόρνην καὶ βεβηλωμένην οὐ λήμψονται καὶ γυναῖκα ἐκβεβλημένην ἀπὸ ἀνδρὸς αὐτῆς· ἅγιός ἐστιν τῷ κυρίῳ θεῷ αὐτοῦ.  "", ""scripture_parashah"": ""Emor"", ""sefer_hachinuch_number"": ""268"", ""mishneh_torah_book_number"": ""5"", ""mishneh_torah_book_name"": ""Holiness"", ""mishneh_torah_category"": ""Forbidden Sexual Relations"", ""p119f_category"": ""Levites & Priests""}"
